,Year,Month,Day,State,Latitude,Longitude,postcode,state_code,Suburb,combined_location
15481,2010,6,24,Northern Territory,-12.32506,134.07024,822,Northern Territory,West Arnhem,"West Arnhem, 822, Northern Territory"
15482,2015,5,12,Northern Territory,-14.714418,134.882422,852,Northern Territory,Wilton,"Wilton, 852, Northern Territory"
15483,2016,8,24,Northern Territory,-14.234861,134.491648,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15484,2016,10,30,Northern Territory,-12.861106,132.955786,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15485,2017,5,25,Northern Territory,-11.373654,132.564878,822,Northern Territory,Cobourg,"Cobourg, 822, Northern Territory"
15486,2013,8,15,Northern Territory,-14.21223,134.57502,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15487,2016,10,16,Northern Territory,-13.060098,132.686981,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15488,2014,8,9,Northern Territory,-14.15849,134.46382,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15489,2007,5,31,Northern Territory,-13.654829,131.116974,822,Northern Territory,Tipperary,"Tipperary, 822, Northern Territory"
15490,2014,5,10,Northern Territory,-14.299427,131.05699,822,Northern Territory,Tipperary,"Tipperary, 822, Northern Territory"
15491,2022,7,21,Northern Territory,-16.6161,135.0534,862,Northern Territory,Pamayu,"Pamayu, 862, Northern Territory"
15492,2011,7,27,Northern Territory,-14.22166,134.11208,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15493,2016,9,9,Northern Territory,-13.506838,132.2745,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15494,2017,7,22,Northern Territory,-17.4905,137.72566,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15495,2009,4,23,Northern Territory,-16.72084,137.4148,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15496,2017,5,24,Northern Territory,-11.385061,132.551224,822,Northern Territory,Cobourg,"Cobourg, 822, Northern Territory"
15497,1985,8,5,Northern Territory,-16.865213,137.884501,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15498,2022,4,29,Northern Territory,-15.355118,132.885517,852,Northern Territory,Sturt Plateau,"Sturt Plateau, 852, Northern Territory"
15499,2014,8,8,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15500,2010,6,15,Northern Territory,-16.7325,137.43784,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15501,2017,5,22,Northern Territory,-16.4562,130.54498,852,Northern Territory,Gregory,"Gregory, 852, Northern Territory"
15502,2016,10,13,Northern Territory,-12.913138,132.643469,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15503,2022,2,8,Northern Territory,-17.14235,133.46077,862,Northern Territory,Pamayu,"Pamayu, 862, Northern Territory"
15504,2014,8,21,Northern Territory,-14.21125,134.59922,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15505,2016,9,16,Northern Territory,-13.552219,132.38477,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15506,2014,8,9,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15507,2017,5,26,Northern Territory,-11.24657,131.88432,822,Northern Territory,Cobourg,"Cobourg, 822, Northern Territory"
15508,2016,10,15,Northern Territory,-12.913217,132.64286,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15509,2016,11,11,Northern Territory,-12.913138,132.643469,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15510,2014,8,10,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15511,2013,8,15,Northern Territory,-14.21125,134.59922,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15512,2014,8,24,Northern Territory,-12.672827,134.242083,822,Northern Territory,West Arnhem,"West Arnhem, 822, Northern Territory"
15513,2022,4,2,Northern Territory,-15.355051,132.885962,852,Northern Territory,Sturt Plateau,"Sturt Plateau, 852, Northern Territory"
15514,2017,5,23,Northern Territory,-11.385061,132.551224,822,Northern Territory,Cobourg,"Cobourg, 822, Northern Territory"
15515,2022,4,2,Northern Territory,-15.35543,132.885961,852,Northern Territory,Sturt Plateau,"Sturt Plateau, 852, Northern Territory"
15516,2020,9,26,Northern Territory,-14.415069,132.235256,850,Northern Territory,Cossack,"Cossack, 850, Northern Territory"
15517,2014,8,8,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15518,2017,7,10,Northern Territory,-16.88943,137.83595,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15519,2021,8,13,Northern Territory,-14.87188,133.11154,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
15520,2007,5,31,Northern Territory,-13.641899,131.102833,822,Northern Territory,Tipperary,"Tipperary, 822, Northern Territory"
15521,2011,7,26,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15522,2015,5,30,Northern Territory,-16.0425,130.41512,852,Northern Territory,Gregory,"Gregory, 852, Northern Territory"
15523,2014,8,10,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15524,2008,6,4,Northern Territory,-12.44058,132.97035,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15525,2014,8,9,Northern Territory,-14.15849,134.46382,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15526,2019,8,10,Northern Territory,-13.51342,132.50726,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
15527,2017,5,24,Northern Territory,-11.384202,132.551553,822,Northern Territory,Cobourg,"Cobourg, 822, Northern Territory"
15528,2014,3,30,Northern Territory,-12.68361,132.41452,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15529,2015,6,17,Northern Territory,-16.0425,130.41512,852,Northern Territory,Gregory,"Gregory, 852, Northern Territory"
15530,2008,4,15,Northern Territory,-12.986533,131.0029,822,Northern Territory,Rum Jungle,"Rum Jungle, 822, Northern Territory"
15531,2007,5,19,Northern Territory,-14.238864,134.132249,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15532,2014,4,10,Northern Territory,-12.62745,132.3356,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15533,2001,8,15,Northern Territory,-14.69597,134.42088,852,Northern Territory,Limmen,"Limmen, 852, Northern Territory"
15534,2018,9,8,Northern Territory,-12.55393,131.31918,822,Northern Territory,Middle Point,"Middle Point, 822, Northern Territory"
15535,2017,7,4,Northern Territory,-16.88913,137.83511,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15536,2017,7,3,Northern Territory,-16.88943,137.83595,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15537,2017,4,22,Northern Territory,-14.34732,132.564245,852,Northern Territory,Nitmiluk,"Nitmiluk, 852, Northern Territory"
15538,2016,11,5,Northern Territory,-12.913138,132.643469,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15539,2010,7,8,Northern Territory,-13.928415,131.222664,822,Northern Territory,Douglas-Daly,"Douglas-Daly, 822, Northern Territory"
15540,2017,7,11,Northern Territory,-16.88913,137.83511,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15541,2013,8,16,Northern Territory,-14.21373,134.58018,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15542,2017,7,10,Northern Territory,-16.84817,137.75114,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15543,2010,10,20,Northern Territory,-12.571889,130.976826,822,Northern Territory,Weddell,"Weddell, 822, Northern Territory"
15544,2015,5,12,Northern Territory,-14.714804,134.881841,852,Northern Territory,Wilton,"Wilton, 852, Northern Territory"
15545,2007,9,3,Northern Territory,-11.3442,132.53225,822,Northern Territory,Cobourg,"Cobourg, 822, Northern Territory"
15546,2007,5,17,Northern Territory,-13.786662,131.191512,822,Northern Territory,Douglas-Daly,"Douglas-Daly, 822, Northern Territory"
15547,2022,4,11,Northern Territory,-14.90841,133.4395,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
15548,2014,8,10,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15549,2022,2,20,Northern Territory,-14.9387,133.13065,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
15550,2007,8,1,Northern Territory,-13.452133,131.16297,822,Northern Territory,Robin Falls,"Robin Falls, 822, Northern Territory"
15551,2016,10,16,Northern Territory,-12.913217,132.64286,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15552,2014,8,9,Northern Territory,-14.129933,134.473961,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15553,2013,8,20,Northern Territory,-14.26715,134.4454,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15554,2011,7,27,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15555,2015,6,13,Northern Territory,-16.0425,130.41512,852,Northern Territory,Gregory,"Gregory, 852, Northern Territory"
15556,2017,4,26,Northern Territory,-14.30737,132.39972,852,Northern Territory,Nitmiluk,"Nitmiluk, 852, Northern Territory"
15557,2009,2,19,Northern Territory,-12.49627,131.03849,835,Northern Territory,Howard Springs,"Howard Springs, 835, Northern Territory"
15558,2021,7,15,Northern Territory,-15.63152,132.97469,852,Northern Territory,Sturt Plateau,"Sturt Plateau, 852, Northern Territory"
15559,2017,5,17,Northern Territory,-15.88915,130.19906,852,Northern Territory,Gregory,"Gregory, 852, Northern Territory"
15560,2014,8,9,Northern Territory,-14.15849,134.46382,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15561,2015,5,31,Northern Territory,-16.0425,130.41512,852,Northern Territory,Gregory,"Gregory, 852, Northern Territory"
15562,2016,10,14,Northern Territory,-12.912115,132.6432,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15563,2022,4,21,Northern Territory,-15.355051,132.885962,852,Northern Territory,Sturt Plateau,"Sturt Plateau, 852, Northern Territory"
15564,2014,6,30,Northern Territory,-16.72548,137.42113,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15565,2018,6,18,Northern Territory,-12.606392,131.100852,836,Northern Territory,Humpty Doo,"Humpty Doo, 836, Northern Territory"
15566,2016,8,8,Northern Territory,-14.21125,134.59922,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15567,2014,4,13,Northern Territory,-12.61316,132.3428,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15568,2011,9,15,Northern Territory,-14.05684,130.85959,822,Northern Territory,Tipperary,"Tipperary, 822, Northern Territory"
15569,2017,7,12,Northern Territory,-16.88943,137.83595,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15570,2016,10,3,Northern Territory,-13.567204,132.392897,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15571,2019,6,7,Northern Territory,-12.92507,132.59003,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15572,2007,7,16,Northern Territory,-13.572208,131.054016,822,Northern Territory,Tipperary,"Tipperary, 822, Northern Territory"
15573,2019,6,8,Northern Territory,-13.51287,132.50688,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
15574,2021,8,6,Northern Territory,-16.50494,132.81171,852,Northern Territory,Birdum,"Birdum, 852, Northern Territory"
15575,2001,4,19,Northern Territory,-13.96058,132.85969,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
15576,2021,8,16,Northern Territory,-14.87182,133.11119,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
15577,2014,8,8,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15578,2017,5,31,Northern Territory,-13.132655,133.425798,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
15579,2009,5,19,Northern Territory,-14.54549,131.892083,852,Northern Territory,Florina,"Florina, 852, Northern Territory"
15580,2019,8,31,Northern Territory,-12.52622,130.87366,822,Northern Territory,Wickham,"Wickham, 822, Northern Territory"
15581,2014,7,5,Northern Territory,-16.819624,137.545053,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15582,2021,9,3,Northern Territory,-14.87182,133.11119,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
15583,2014,8,9,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15584,2014,4,10,Northern Territory,-12.62745,132.3356,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15585,2016,11,8,Northern Territory,-12.912816,132.643244,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15586,2016,11,12,Northern Territory,-12.904092,132.890698,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15587,2021,8,16,Northern Territory,-14.87182,133.11119,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
15588,2018,8,8,Northern Territory,-12.55719,131.21252,822,Northern Territory,Black Jungle,"Black Jungle, 822, Northern Territory"
15589,2014,8,8,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15590,2014,8,21,Northern Territory,-14.21125,134.59922,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15591,2017,7,26,Northern Territory,-17.5988,133.50381,862,Northern Territory,Pamayu,"Pamayu, 862, Northern Territory"
15592,2016,8,24,Northern Territory,-14.129933,134.473961,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15593,2014,8,8,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15594,2017,4,19,Northern Territory,-14.17017,132.38104,852,Northern Territory,Nitmiluk,"Nitmiluk, 852, Northern Territory"
15595,2013,8,17,Northern Territory,-14.21125,134.59922,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15596,2017,7,3,Northern Territory,-17.21384,137.69225,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15597,2016,8,26,Northern Territory,-14.146668,134.465851,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15598,2021,8,7,Northern Territory,-15.34644,133.66792,852,Northern Territory,Birdum,"Birdum, 852, Northern Territory"
15599,2009,3,13,Northern Territory,-13.730953,132.776714,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
15600,1996,5,4,Northern Territory,-15.48665,135.41177,852,Northern Territory,Limmen,"Limmen, 852, Northern Territory"
15601,2014,8,9,Northern Territory,-14.129933,134.473961,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15602,2018,6,9,Northern Territory,-14.03234,132.30579,852,Northern Territory,Nitmiluk,"Nitmiluk, 852, Northern Territory"
15603,2021,8,16,Northern Territory,-14.87182,133.11119,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
15604,2014,3,31,Northern Territory,-12.68642,132.41748,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15605,2019,6,30,Northern Territory,-12.44071,132.96976,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15606,2017,5,12,Northern Territory,-15.47378,131.13071,852,Northern Territory,Gregory,"Gregory, 852, Northern Territory"
15607,2014,10,7,Northern Territory,-14.20303,130.90186,822,Northern Territory,Tipperary,"Tipperary, 822, Northern Territory"
15608,2019,8,22,Northern Territory,-13.51342,132.50726,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
15609,2016,10,25,Northern Territory,-13.034608,132.769244,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15610,1999,8,31,Northern Territory,-12.385704,130.84736,810,Northern Territory,Nightcliff,"Nightcliff, 810, Northern Territory"
15611,2014,3,31,Northern Territory,-12.68642,132.41748,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15612,2019,5,31,Northern Territory,-13.513,132.50748,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
15613,2019,4,27,Northern Territory,-13.51342,132.50726,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
15614,2014,8,11,Northern Territory,-14.15849,134.46382,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15615,2019,6,1,Northern Territory,-13.51287,132.50688,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
15616,2016,10,12,Northern Territory,-13.034608,132.769244,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15617,2015,6,3,Northern Territory,-16.0425,130.41512,852,Northern Territory,Gregory,"Gregory, 852, Northern Territory"
15618,2014,3,28,Northern Territory,-12.68672,132.41661,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15619,2014,8,9,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15620,2012,8,24,Northern Territory,-14.15849,134.46382,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15621,2017,4,20,Northern Territory,-17.6182,133.4598,862,Northern Territory,Pamayu,"Pamayu, 862, Northern Territory"
15622,2014,8,10,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15623,2019,5,31,Northern Territory,-13.51342,132.50726,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
15624,2003,9,30,Northern Territory,-15.725381,136.669825,852,Northern Territory,Pellew Islands,"Pellew Islands, 852, Northern Territory"
15625,2013,8,15,Northern Territory,-14.21125,134.59922,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15626,2014,6,30,Northern Territory,-16.72548,137.42113,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15627,2009,5,18,Northern Territory,-14.54549,131.892083,852,Northern Territory,Florina,"Florina, 852, Northern Territory"
15628,2012,3,1,Northern Territory,-14.141148,131.975987,852,Northern Territory,Edith,"Edith, 852, Northern Territory"
15629,2009,9,14,Northern Territory,-12.55251,131.89186,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15630,2014,8,8,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15631,2019,7,25,Northern Territory,-13.51342,132.50726,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
15632,2014,2,7,Northern Territory,-13.850574,130.71145,822,Northern Territory,Tipperary,"Tipperary, 822, Northern Territory"
15633,2014,6,29,Northern Territory,-16.72548,137.42113,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15634,2007,6,18,Northern Territory,-14.654297,129.900279,822,Northern Territory,Nemarluk,"Nemarluk, 822, Northern Territory"
15635,2016,10,19,Northern Territory,-12.913461,132.821659,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15636,2001,8,31,Northern Territory,-13.53164,132.55202,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
15637,2017,5,31,Northern Territory,-12.743705,133.356814,822,Northern Territory,West Arnhem,"West Arnhem, 822, Northern Territory"
15638,2011,7,23,Northern Territory,-14.129933,134.473961,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15639,2021,8,20,Northern Territory,-14.87182,133.11119,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
15640,2017,5,8,Northern Territory,-16.04816,130.38071,852,Northern Territory,Gregory,"Gregory, 852, Northern Territory"
15641,2014,8,10,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15642,2017,7,17,Northern Territory,-17.4905,137.72566,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15643,2017,6,1,Northern Territory,-12.743705,133.356814,822,Northern Territory,West Arnhem,"West Arnhem, 822, Northern Territory"
15644,2014,3,28,Northern Territory,-12.68672,132.41661,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15645,2021,10,5,Northern Territory,-14.87182,133.11119,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
15646,2013,8,21,Northern Territory,-14.28985,134.48625,852,Northern Territory,Wilton,"Wilton, 852, Northern Territory"
15647,2014,8,10,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15648,2013,8,11,Northern Territory,-14.234861,134.491648,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15649,2014,8,8,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15650,2019,7,25,Northern Territory,-13.51342,132.50726,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
15651,2021,8,14,Northern Territory,-15.34613,133.66792,852,Northern Territory,Birdum,"Birdum, 852, Northern Territory"
15652,2014,2,23,Northern Territory,-12.964917,131.008307,822,Northern Territory,Rum Jungle,"Rum Jungle, 822, Northern Territory"
15653,2014,8,24,Northern Territory,-14.28985,134.48625,852,Northern Territory,Wilton,"Wilton, 852, Northern Territory"
15654,2013,8,2,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15655,2011,7,27,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15656,2019,6,7,Northern Territory,-13.51342,132.50726,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
15657,2022,4,4,Northern Territory,-15.35543,132.885961,852,Northern Territory,Sturt Plateau,"Sturt Plateau, 852, Northern Territory"
15658,2010,9,22,Northern Territory,-12.29952,134.18732,822,Northern Territory,West Arnhem,"West Arnhem, 822, Northern Territory"
15659,2011,7,27,Northern Territory,-14.234861,134.491648,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15660,2014,8,10,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15661,2011,9,23,Northern Territory,-14.08033,131.04832,822,Northern Territory,Tipperary,"Tipperary, 822, Northern Territory"
15662,2011,3,1,Northern Territory,-12.619722,131.184472,822,Northern Territory,Wak Wak,"Wak Wak, 822, Northern Territory"
15663,2007,5,17,Northern Territory,-13.780394,131.189133,822,Northern Territory,Douglas-Daly,"Douglas-Daly, 822, Northern Territory"
15664,2013,8,2,Northern Territory,-14.129933,134.473961,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15665,2014,7,14,Northern Territory,-14.26439,134.2532,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15666,2019,5,22,Northern Territory,-12.44057,132.97034,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15667,2017,5,23,Northern Territory,-14.08743,132.61632,852,Northern Territory,Nitmiluk,"Nitmiluk, 852, Northern Territory"
15668,2015,5,14,Northern Territory,-14.714418,134.882422,852,Northern Territory,Wilton,"Wilton, 852, Northern Territory"
15669,2009,1,6,Northern Territory,-17.267453,133.452482,862,Northern Territory,Pamayu,"Pamayu, 862, Northern Territory"
15670,2013,8,16,Northern Territory,-14.21373,134.58018,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15671,2019,5,23,Northern Territory,-12.44057,132.97034,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15672,2011,7,26,Northern Territory,-14.232485,134.109606,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15673,2021,9,14,Northern Territory,-14.87182,133.11119,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
15674,2017,5,26,Northern Territory,-11.373324,132.564019,822,Northern Territory,Cobourg,"Cobourg, 822, Northern Territory"
15675,2016,9,12,Northern Territory,-13.563492,132.33176,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15676,2014,10,7,Northern Territory,-14.20303,130.90186,822,Northern Territory,Tipperary,"Tipperary, 822, Northern Territory"
15677,2015,11,8,Northern Territory,-13.49862,132.57773,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
15678,2016,10,11,Northern Territory,-13.016673,132.734387,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15679,2014,10,7,Northern Territory,-14.20303,130.90186,822,Northern Territory,Tipperary,"Tipperary, 822, Northern Territory"
15680,2014,8,17,Northern Territory,-11.46264,132.12173,822,Northern Territory,Cobourg,"Cobourg, 822, Northern Territory"
15681,2014,10,29,Northern Territory,-14.20303,130.90186,822,Northern Territory,Tipperary,"Tipperary, 822, Northern Territory"
15682,2016,11,16,Northern Territory,-13.016673,132.734387,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15683,2005,3,26,Northern Territory,-14.327833,132.425687,852,Northern Territory,Nitmiluk,"Nitmiluk, 852, Northern Territory"
15684,2017,7,14,Northern Territory,-17.41853,137.78871,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15685,2022,2,16,Northern Territory,-16.08022,133.43277,852,Northern Territory,Birdum,"Birdum, 852, Northern Territory"
15686,2014,3,30,Northern Territory,-12.69263,132.40021,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15687,2009,1,15,Northern Territory,-12.55062,131.08,822,Northern Territory,McMinns Lagoon,"McMinns Lagoon, 822, Northern Territory"
15688,2016,5,12,Northern Territory,-12.407642,130.821538,820,Northern Territory,East Point,"East Point, 820, Northern Territory"
15689,2017,5,28,Northern Territory,-11.46203,132.12172,822,Northern Territory,Cobourg,"Cobourg, 822, Northern Territory"
15690,2022,2,4,Northern Territory,-17.25306,133.45406,862,Northern Territory,Pamayu,"Pamayu, 862, Northern Territory"
15691,2014,2,22,Northern Territory,-12.963584,131.008237,822,Northern Territory,Rum Jungle,"Rum Jungle, 822, Northern Territory"
15692,2019,11,22,Northern Territory,-12.55591,130.93355,822,Northern Territory,Wickham,"Wickham, 822, Northern Territory"
15693,2014,8,8,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15694,2007,7,16,Northern Territory,-13.664155,131.237325,822,Northern Territory,Douglas-Daly,"Douglas-Daly, 822, Northern Territory"
15695,2017,7,13,Northern Territory,-16.88943,137.83595,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15696,2015,11,15,Northern Territory,-13.59539,132.28276,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15697,2021,8,12,Northern Territory,-14.871822,133.111089,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
15698,2019,6,8,Northern Territory,-13.53829,132.26381,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15699,2013,7,8,Northern Territory,-16.53318,137.37163,862,Northern Territory,Calvert,"Calvert, 862, Northern Territory"
15700,2019,6,2,Northern Territory,-13.53829,132.26381,822,Northern Territory,Kakadu,"Kakadu, 822, Northern Territory"
15701,2014,8,9,Northern Territory,-14.176509,134.465174,852,Northern Territory,Flying Fox,"Flying Fox, 852, Northern Territory"
15702,2021,9,24,Northern Territory,-14.87182,133.11119,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
15703,2021,9,19,Northern Territory,-14.87232,133.11101,852,Northern Territory,Elsey,"Elsey, 852, Northern Territory"
15704,2019,4,19,Northern Territory,-13.51342,132.50726,852,Northern Territory,Gulung Mardrulk,"Gulung Mardrulk, 852, Northern Territory"
